Temperature,Humidity,WindSpeed,Pressure,Rainfall
34.1,71.4,15.9,990.3,112.7
32.8,67.6,6.9,1010.9,80.9
17.9,41.6,19.6,1023.3,83.0
31.7,62.5,22.4,980.8,123.2
15.1,51.6,29.0,996.7,123.0
19.4,78.2,15.0,1018.2,147.4
20.0,78.6,29.2,1003.9,152.3
37.0,51.4,12.9,983.2,74.8
23.6,83.0,23.8,1016.1,166.5
26.9,61.8,2.5,989.3,92.8
17.2,95.1,19.3,1012.3,156.4
24.0,51.9,3.7,1007.8,53.3
24.7,64.5,26.4,1007.3,118.2
38.4,97.9,20.4,990.4,154.7
21.0,92.1,11.5,997.9,144.2
39.5,74.2,15.5,992.1,100.7
20.0,88.7,12.9,997.5,142.5
15.8,83.1,5.6,1007.5,120.3
16.1,48.7,6.4,1007.6,65.8
29.6,81.6,7.5,1023.9,113.9
20.6,81.9,21.2,986.6,135.9
27.9,78.4,23.9,1016.5,125.7
22.2,55.8,13.6,987.1,108.8
32.6,52.6,18.4,991.9,72.8
33.0,45.5,22.9,1009.1,70.1
31.8,57.8,17.9,984.6,90.4
26.9,74.7,13.9,1019.6,101.3
17.2,90.6,20.7,986.8,161.9
29.0,58.1,14.5,1016.2,99.7
30.6,43.6,20.0,1014.9,76.4
29.7,86.1,9.4,990.3,108.6
24.7,44.7,7.8,1000.7,61.9
28.4,81.4,8.4,989.0,103.5
21.4,77.7,21.6,980.9,156.1
38.6,70.5,4.7,1016.2,93.3
25.6,83.1,10.1,991.7,115.2
30.2,51.2,8.4,984.5,81.2
35.5,65.9,2.2,989.3,82.6
26.1,47.0,2.3,989.2,55.7
26.0,60.7,3.4,990.9,68.1
29.7,47.7,6.7,980.8,48.6
27.7,48.9,19.7,1011.7,108.0
27.5,55.4,19.3,1019.2,102.3
16.2,59.4,30.0,981.7,118.6
18.0,75.8,6.7,1017.1,93.6
19.3,44.8,16.8,987.0,102.7
32.5,90.3,22.8,1022.8,168.2
27.4,95.8,4.2,986.1,116.8
15.8,95.5,7.6,1015.6,127.2
20.5,63.1,26.1,1022.8,124.0
26.4,67.9,11.9,1021.5,89.2
22.3,63.2,17.1,983.4,97.9
25.0,47.3,24.5,1006.8,84.0
18.0,51.5,23.2,1012.4,115.4
28.9,44.3,7.9,1011.1,48.9
23.7,54.2,12.8,993.6,92.3
24.9,68.2,7.5,1014.2,100.2
21.8,40.5,3.6,981.9,63.4
24.3,85.3,12.0,1000.9,121.2
22.0,85.5,24.2,1014.3,156.6
20.0,54.4,27.6,981.0,114.8
37.1,44.1,18.3,994.7,58.9
27.4,48.5,20.0,1010.2,91.9
34.3,99.3,25.7,1017.5,185.0
24.9,69.0,29.4,1014.3,138.0
39.9,51.9,10.8,1003.1,55.1
34.1,80.4,9.3,1023.4,107.6
17.7,79.8,11.1,1008.0,112.1
16.5,63.2,16.5,1008.1,124.8
38.3,87.4,6.6,993.9,116.1
29.3,72.6,25.9,995.6,128.9
28.8,48.0,27.9,1004.9,107.9
21.8,77.3,6.1,980.3,120.7
33.1,64.3,16.2,1013.9,121.1
35.8,96.2,13.8,1013.5,150.6
36.8,78.6,16.1,983.7,112.6
19.4,94.0,23.9,985.8,172.9
19.4,83.9,8.9,987.2,118.9
24.4,56.0,24.2,1001.3,102.8
31.3,53.8,26.7,1017.0,120.8
20.5,88.6,14.6,983.1,127.5
26.0,87.0,25.5,1017.0,176.3
24.2,43.0,14.0,1001.4,65.5
37.0,40.9,28.6,981.1,94.7
29.8,66.5,28.4,1001.3,136.1
15.3,57.2,14.4,992.5,118.2
37.4,47.0,3.6,993.5,51.9
23.5,54.7,28.6,990.2,124.4
19.8,45.4,19.8,982.3,101.0
26.0,50.9,17.7,984.4,85.0
19.7,59.7,12.5,1019.7,79.9
37.5,40.2,16.2,982.9,49.4
39.2,62.5,23.4,985.7,120.9
27.6,47.4,29.9,1004.1,113.9
17.7,53.6,15.8,993.1,96.3
22.1,47.1,15.6,999.7,103.8
35.3,78.5,21.4,1010.5,128.1
30.0,45.5,13.5,1001.7,65.4
34.5,92.9,23.3,999.7,149.2
33.8,45.5,2.2,1021.2,42.4
32.7,63.0,17.3,1009.9,101.6
23.4,45.4,26.7,1022.9,117.0
28.7,47.4,21.6,997.7,110.4
15.8,72.2,7.7,1001.0,126.2
36.0,82.0,3.8,1005.4,111.4
18.1,54.0,25.2,980.8,133.2
23.2,87.6,27.2,999.4,154.7
39.9,95.6,5.2,1000.7,115.1
37.3,82.1,4.9,984.1,117.2
20.8,69.2,19.2,1013.2,107.0
19.5,53.6,3.4,1008.1,87.0
38.1,69.7,5.9,1003.4,84.9
37.5,76.2,16.5,1006.2,131.9
17.8,75.9,5.2,989.1,127.2
29.3,58.7,6.7,1021.4,97.8
23.2,73.8,29.6,991.1,161.0
32.1,94.1,16.9,1005.3,136.9
31.5,85.3,23.3,997.2,139.6
26.0,94.7,27.4,1018.1,181.4
18.3,90.3,22.5,985.8,156.5
26.0,48.7,14.8,1015.9,96.7
29.4,49.8,14.9,1022.7,100.6
31.9,42.2,28.8,984.1,106.2
21.0,84.1,10.2,1008.1,116.7
39.3,73.2,25.5,1002.2,149.2
18.8,65.7,2.7,1009.6,81.2
37.0,65.3,14.0,1013.7,101.9
28.5,94.5,8.0,1003.9,123.5
21.7,65.8,3.4,1015.2,80.3
27.7,45.4,17.7,1009.6,80.4
35.9,54.2,14.1,984.1,84.2
38.8,84.6,22.2,991.4,127.1
32.2,88.2,4.5,983.8,133.3
38.6,62.5,3.4,1012.6,84.4
27.8,88.8,11.4,999.3,143.8
34.8,55.1,6.6,989.0,68.1
19.4,75.1,29.6,1020.2,140.0
18.8,96.6,23.6,1006.5,176.9
16.0,47.2,15.1,995.5,85.0
22.4,74.3,24.7,1012.6,126.6
31.9,62.6,12.7,1016.8,95.2
32.4,85.5,17.6,981.2,130.2
34.3,69.8,15.4,992.5,89.9
18.3,89.4,2.9,999.2,111.5
23.9,76.0,25.7,989.4,163.0
19.4,82.4,9.3,989.1,120.9
36.7,85.0,9.0,1013.8,124.8
32.0,53.5,8.3,981.5,62.7
16.3,100.0,7.5,1021.6,160.0
29.2,84.8,4.5,982.4,94.3
28.3,68.8,9.6,981.1,114.0
39.0,74.2,11.1,1023.3,109.5
21.8,70.4,6.7,998.7,117.6
36.6,47.8,14.8,984.0,83.7
25.3,93.4,25.4,988.4,167.3
36.4,60.4,12.8,1010.4,84.7
32.2,62.5,21.4,982.7,91.8
17.1,87.6,5.0,1005.7,124.5
31.5,63.3,14.5,993.3,110.8
40.0,45.9,8.6,996.3,64.6
21.4,80.0,22.5,986.5,163.2
39.7,52.4,28.0,1001.2,100.1
22.5,86.4,8.7,1005.6,133.1
24.4,83.3,21.8,1007.1,138.0
21.1,65.6,11.8,997.3,87.4
22.9,45.9,3.8,1013.1,48.3
24.1,92.0,14.0,1002.1,150.3
31.4,71.3,25.7,991.4,121.6
30.7,65.0,10.3,985.0,103.9
23.3,83.3,25.1,984.9,143.0
34.1,51.6,20.0,994.3,84.2
18.7,76.6,20.2,1024.8,150.0
25.4,81.4,17.8,1019.6,145.2
15.6,42.1,17.3,1003.0,69.6
30.6,51.0,13.2,997.7,65.8
29.8,91.0,19.5,989.6,163.5
36.1,57.6,4.5,989.4,72.7
35.6,77.3,19.2,983.6,131.0
30.4,47.2,28.5,1017.7,116.3
29.7,55.2,13.5,1017.0,106.0
34.3,79.0,8.4,982.1,96.9
30.4,51.7,9.2,1000.7,54.0
26.8,78.2,25.1,1000.4,161.5
25.8,52.9,20.2,988.2,111.8
32.5,64.4,24.3,1008.4,101.9
24.0,53.9,27.1,989.7,118.4
27.6,91.4,4.2,1020.5,103.5
37.2,54.4,5.3,1005.9,44.1
27.5,52.1,12.0,1009.7,71.7
30.0,83.8,13.4,1018.8,113.0
15.8,96.6,5.2,1009.7,158.2
31.6,82.1,8.5,1017.6,100.2
27.4,82.6,29.8,982.4,166.4
32.6,45.0,16.0,989.6,84.6
37.1,55.8,9.7,990.1,71.5
33.3,54.6,18.3,1002.1,89.4
35.1,73.4,4.7,1018.0,109.8
34.4,87.2,13.2,1017.4,127.1
31.2,80.6,3.3,1023.3,91.3
38.5,51.1,18.0,1007.1,89.7
29.8,66.4,27.6,990.4,125.8
18.1,45.5,4.0,1017.9,61.5
36.5,85.9,12.6,999.1,132.2
34.5,94.7,16.6,1011.6,157.2
24.4,92.0,7.3,1004.5,131.3
38.0,66.7,7.8,998.8,81.5
37.8,89.9,15.6,1021.6,141.4
31.3,48.9,26.8,997.8,98.7
37.3,53.5,16.3,1011.1,86.6
16.1,80.9,18.5,1020.4,155.4
33.8,72.0,25.5,1019.9,113.9
23.6,63.1,23.7,1006.3,106.2
28.1,57.7,20.6,986.7,111.3
25.0,56.2,22.9,999.0,94.3
36.8,92.8,8.1,984.7,107.7
33.1,73.7,7.1,995.7,93.9
20.7,52.1,3.3,1013.1,53.1
31.9,57.5,25.7,997.5,104.5
21.9,41.8,11.6,1016.0,53.1
37.2,45.7,17.6,1017.9,72.7
31.2,64.4,21.8,999.4,124.8
27.1,73.4,2.5,992.2,94.8
29.6,78.6,6.9,1017.8,90.0
37.4,74.6,24.9,1005.1,150.9
23.7,86.7,13.4,1024.4,127.9
31.8,63.6,2.7,986.8,61.6
28.4,96.8,26.8,1007.8,162.3
36.1,70.9,16.2,1021.9,99.2
36.7,62.0,10.8,1010.3,103.8
27.0,67.3,27.7,1023.2,153.7
32.2,76.3,15.8,1013.8,107.5
35.1,65.0,15.2,1002.9,110.4
22.3,60.1,15.9,993.0,109.5
38.6,98.6,27.2,1015.7,166.7
23.9,94.4,14.3,1009.8,150.2
30.1,68.5,2.4,1000.0,73.8
39.9,53.1,28.0,1004.8,92.7
39.4,64.2,17.6,991.9,97.8
29.9,42.3,22.7,982.3,71.9
20.8,58.5,16.8,995.6,97.6
32.0,73.5,7.1,1010.2,113.0
34.9,56.8,18.6,1024.0,75.3
20.7,98.1,22.2,1013.5,191.0
30.0,48.9,16.1,981.7,86.6
21.0,90.4,22.6,1010.2,183.2
28.7,93.2,16.9,991.0,147.7
31.2,75.6,8.0,1015.9,111.2
27.4,73.2,29.0,1009.1,159.4
34.4,62.8,26.9,999.8,129.7
18.6,96.3,24.2,1018.4,160.9
22.4,97.0,7.0,1006.0,157.1
27.7,58.0,29.1,1006.2,120.0
16.0,57.9,12.0,1021.1,95.1
24.1,44.2,21.7,1009.0,107.9
38.3,70.3,24.2,1013.8,104.0
30.9,77.5,18.4,1006.2,109.4
22.2,94.1,11.1,990.6,161.6
16.0,67.5,25.8,1005.7,121.7
27.9,84.0,8.2,990.3,136.2
30.4,77.6,29.1,985.6,160.0
22.7,67.2,21.1,985.1,115.6
34.3,82.1,29.1,1019.4,167.3
21.3,70.0,3.2,989.6,81.4
27.5,53.3,4.9,984.7,52.9
27.8,41.4,4.3,996.4,29.0
34.6,72.1,26.3,992.1,118.5
31.4,80.3,6.7,1022.6,113.9
23.4,67.4,2.5,997.7,103.1
38.3,42.7,26.5,1020.9,103.7
37.4,60.2,7.0,1005.7,85.8
23.4,63.5,18.8,984.4,118.4
24.8,41.4,15.1,991.2,57.3
37.9,49.5,25.3,1020.9,92.5
15.4,51.9,2.9,999.6,73.7
31.9,97.7,8.5,1019.7,143.4
18.7,88.7,11.6,1016.7,121.5
28.4,55.4,10.8,1013.3,81.2
25.6,59.8,7.5,980.7,85.3
23.0,48.2,28.3,985.7,123.1
15.3,63.4,6.9,982.0,77.6
36.2,71.7,18.5,981.2,99.0
36.4,74.4,7.2,991.9,91.0
29.3,48.8,2.9,1009.2,75.4
22.3,96.1,26.2,991.3,163.6
38.8,56.8,20.7,1008.2,91.7
20.3,40.5,25.9,995.0,83.7
31.9,80.2,12.6,983.3,136.4
34.7,98.4,7.6,987.9,123.4
21.8,97.9,23.8,996.1,196.7
25.5,76.7,16.1,1000.0,128.2
31.5,61.1,20.5,997.5,119.5
37.5,41.6,8.1,1012.6,47.4
17.8,53.2,3.4,980.4,82.5
34.9,89.5,17.5,1021.2,156.6
32.5,94.2,18.3,1010.8,142.4
36.2,84.7,10.4,981.4,104.9
36.7,88.5,20.1,983.2,127.1
37.9,77.2,21.9,1024.6,110.8
29.8,82.1,3.6,1015.1,105.6
35.9,60.5,7.6,1020.6,73.7
36.7,86.6,15.9,1008.1,131.7
17.8,82.9,15.1,991.0,140.4
30.5,87.4,13.3,991.2,140.8
37.6,91.2,6.7,981.6,121.5
16.9,51.8,10.1,1009.3,95.2
22.6,52.1,18.2,991.2,96.3
20.8,72.0,15.7,1005.7,142.3
22.8,65.6,8.4,1023.4,86.6
27.7,63.8,2.1,982.4,89.0
21.4,99.1,14.9,987.5,178.1
36.7,67.6,23.5,1013.3,100.1
21.7,47.3,17.6,1007.1,107.1
16.1,87.4,20.2,998.9,171.4
37.6,52.5,7.4,1011.5,55.9
32.1,76.9,4.6,1022.6,84.6
36.0,41.9,27.1,1015.0,98.0
16.6,60.3,17.5,987.6,128.5
23.3,45.3,2.3,1013.7,52.5
35.0,61.2,6.8,998.1,71.2
33.7,53.5,4.9,1005.4,53.5
39.2,50.4,29.3,1014.9,97.6
35.6,96.5,12.9,1020.7,126.1
36.7,47.2,23.9,987.5,108.6
19.1,43.3,8.5,983.8,72.9
17.7,68.0,17.5,1008.0,129.2
16.8,87.1,29.9,1000.6,157.1
18.2,43.1,28.8,1024.0,100.9
22.1,47.4,16.6,986.9,82.3
16.6,83.9,29.5,1016.0,163.9
26.2,61.1,21.3,997.0,117.0
15.1,65.5,9.4,989.2,100.9
39.6,71.9,15.0,999.4,117.7
38.3,93.0,27.0,983.0,173.2
24.2,80.8,16.8,1012.5,136.2
23.6,69.6,29.5,1024.1,126.5
27.0,72.7,8.8,1014.5,120.1
37.6,87.1,13.6,998.7,134.0
26.0,45.3,14.0,1021.3,68.9
33.3,93.1,11.7,1024.2,140.1
25.2,42.2,28.8,981.2,107.9
17.5,66.6,13.8,993.3,128.0
20.8,90.1,20.5,992.5,178.2
22.8,64.2,29.2,1006.5,128.5
33.5,49.5,25.4,1024.5,95.7
35.2,48.0,22.7,1022.2,93.0
20.1,41.8,7.8,1020.2,46.5
36.8,77.4,4.8,1022.7,98.1
21.5,58.8,18.8,985.3,96.4
17.4,96.1,21.9,1015.8,179.7
37.7,95.1,9.5,981.7,127.2
24.9,74.4,13.4,1015.8,122.2
36.4,77.7,18.2,997.1,117.1
18.3,86.8,20.8,993.7,144.9
35.3,65.9,11.7,1024.5,88.0
18.9,92.8,19.9,980.3,175.0
38.5,92.1,15.3,1019.3,150.3
23.4,70.8,5.0,1008.6,90.9
29.6,52.4,29.7,1004.4,112.6
32.0,57.4,10.0,984.8,84.9
35.2,42.7,23.6,981.3,84.4
35.8,73.9,6.6,1022.5,85.6
28.0,74.9,15.2,1004.0,110.4
33.5,100.0,22.5,993.5,148.6
37.7,92.6,21.4,1024.5,163.9
15.4,85.0,12.6,984.3,146.9
16.5,63.1,11.6,1000.8,101.2
26.6,79.8,18.5,987.0,132.7
36.6,49.1,18.9,1000.1,84.0
27.9,73.4,9.9,981.7,127.4
39.3,42.8,7.9,1016.5,31.3
27.1,69.4,22.8,1008.0,123.0
31.9,58.7,14.6,997.4,106.7
16.5,88.6,11.3,1003.9,123.3
19.9,62.1,11.9,1003.1,115.5
26.3,49.6,16.8,1009.5,80.7
33.4,52.2,9.9,1010.2,68.7
28.2,78.7,6.6,1001.0,127.8
31.3,42.7,6.7,1022.9,36.5
36.7,41.2,9.1,1018.2,69.8
18.4,74.1,16.0,1017.7,109.4
30.3,57.2,13.8,982.9,88.1
32.5,58.5,8.7,992.0,64.5
34.7,90.7,3.8,1016.5,103.3
17.5,57.0,4.1,1014.9,97.4
36.3,80.9,18.2,1020.1,131.6
26.5,83.5,22.2,1004.8,161.9
25.1,95.5,21.2,1009.8,158.7
29.5,62.1,26.3,986.0,133.8
18.0,74.7,15.3,992.7,121.7
30.5,86.3,14.8,1009.5,119.1
30.5,61.4,22.1,1003.8,126.4
21.8,70.6,16.9,999.7,122.1
16.3,60.3,9.0,985.2,87.5
22.6,87.4,26.5,994.1,183.8
35.5,92.8,19.5,1006.5,134.5
20.9,66.3,14.2,999.1,99.7
26.2,81.0,11.9,988.2,121.5
18.6,94.6,28.9,1014.0,197.5
25.4,95.2,3.9,1016.4,145.8
31.3,89.7,11.1,985.0,112.4
38.3,90.0,28.5,989.5,169.7
20.6,94.1,6.0,982.1,142.9
30.2,70.3,9.8,1024.4,84.1
34.0,85.6,26.4,981.8,164.7
34.9,89.3,19.6,994.9,137.0
16.0,43.2,25.0,992.6,119.1
19.2,60.2,27.4,1021.6,115.7
29.9,85.8,11.0,1003.9,134.9
21.1,68.2,17.8,1009.4,110.8
21.0,97.1,22.8,1013.4,183.0
36.3,51.4,9.1,1005.7,82.1
35.7,76.7,25.0,982.1,141.2
19.1,68.0,6.3,984.9,100.4
21.3,63.3,3.6,1023.8,70.0
40.0,89.0,27.9,1016.6,163.4
22.9,44.3,22.6,995.4,85.9
24.1,46.5,6.8,999.9,45.5
23.0,59.1,15.3,998.4,102.2
16.1,78.5,4.1,1004.5,131.3
28.5,87.6,4.0,1016.2,112.7
20.3,67.8,3.8,988.4,101.6
32.3,52.1,9.1,1016.6,74.7
24.6,49.9,18.3,1001.9,89.7
19.8,60.5,16.1,983.0,99.2
34.7,88.0,29.8,1010.2,163.0
15.2,91.2,14.9,986.1,162.2
28.9,90.9,13.4,1007.0,137.9
28.8,51.2,4.1,1023.2,76.6
16.4,65.1,21.1,1017.0,116.3
29.4,83.5,23.6,991.8,158.1
16.7,78.0,7.0,989.4,122.8
32.0,49.5,23.1,992.9,87.4
16.5,56.9,7.6,1002.7,84.1
26.9,98.7,13.4,987.9,153.4
23.9,58.6,9.0,994.6,80.3
24.2,68.9,26.6,997.8,148.0
22.2,63.7,16.1,1015.4,119.8
38.4,49.4,2.2,986.7,65.7
34.1,70.9,21.3,1017.2,123.2
38.7,77.5,7.4,1003.7,96.1
39.5,48.1,24.9,999.9,76.9
38.4,86.0,3.6,1008.6,118.4
27.9,48.6,2.2,1012.4,66.6
33.0,67.7,18.6,998.4,107.9
35.9,85.6,6.3,985.3,101.8
18.3,78.8,6.0,987.9,121.8
30.3,81.1,18.5,1004.1,126.8
21.2,72.3,27.7,1018.1,136.3
18.4,65.2,4.0,990.6,103.7
34.4,91.0,22.5,984.4,166.3
17.7,67.5,3.2,983.6,112.7
15.9,43.0,11.9,998.3,60.1
27.8,78.8,8.0,1019.7,97.3
28.5,69.9,17.8,1024.8,136.1
20.7,53.5,5.9,1020.8,62.5
33.6,52.7,17.1,993.0,98.8
29.7,79.5,12.9,1002.4,138.9
17.2,50.7,23.8,1007.7,106.9
18.4,71.2,8.5,996.9,110.7
30.5,40.3,10.8,993.9,41.6
23.8,45.5,9.1,991.3,50.3
36.4,44.0,9.5,994.3,55.5
25.5,79.9,16.2,1009.3,124.8
28.2,40.8,8.4,985.0,70.5
19.6,69.1,3.6,1014.3,110.6
39.3,49.3,19.0,1012.0,65.6
37.9,62.4,15.1,997.2,74.6
31.9,58.9,18.4,1010.4,82.9
29.0,40.2,3.4,992.8,28.6
29.1,53.0,28.9,1023.3,119.1
27.7,53.4,7.7,996.5,58.2
16.0,98.1,15.1,989.3,154.2
15.4,69.6,17.7,984.2,109.2
31.8,87.8,6.0,994.3,114.0
24.4,58.8,2.3,1013.3,65.0
18.3,59.0,14.3,1002.3,108.0
18.5,58.2,21.0,990.6,125.0
35.8,49.4,15.5,998.6,73.5
39.7,58.2,11.7,1001.3,92.5
22.4,46.5,18.2,997.5,81.6
22.0,53.9,13.3,983.1,103.7
30.5,85.6,19.8,993.3,151.4
31.7,76.7,3.4,1007.9,95.5
24.6,45.2,19.5,1004.3,67.4
17.6,45.0,14.0,1023.8,101.3
39.3,65.2,19.5,982.6,98.2
19.8,58.0,26.7,984.0,122.4
38.7,82.8,13.1,1023.3,99.9
35.6,94.2,6.7,1012.0,115.0
29.7,44.1,3.3,985.1,52.8
15.8,89.5,25.4,1006.8,184.1
16.3,67.8,14.9,1009.0,134.6
32.6,84.4,14.9,1024.5,148.7
36.3,67.8,12.3,1023.0,106.8
33.9,76.7,4.5,997.1,116.5
17.2,83.0,21.6,1017.5,161.4
37.7,62.0,17.3,1013.4,95.2
26.4,81.9,24.9,985.1,160.7
24.0,81.0,13.1,1016.3,141.6
28.6,65.1,19.4,1024.5,130.2
37.4,62.0,27.5,1006.5,109.7
29.5,55.0,19.8,1009.7,100.2
37.6,95.0,5.8,1005.8,124.0
23.5,87.5,16.1,1002.8,146.1
33.6,62.4,28.5,1001.8,117.9
18.9,58.8,24.5,1011.8,116.7
37.8,82.0,8.1,981.3,104.7
17.7,47.8,22.1,1010.6,105.3
26.4,57.1,24.7,1006.4,95.0
19.0,42.8,27.6,1001.2,97.5
39.9,71.3,20.3,1002.7,97.9
34.7,91.8,3.4,1002.5,113.3
34.1,90.2,26.5,1017.5,161.3
18.4,97.8,24.1,996.9,191.7
16.3,61.0,23.9,995.1,126.8
21.6,80.1,10.0,996.3,110.9
22.2,86.4,19.4,983.8,162.7
17.4,58.2,23.8,1016.1,140.3
32.8,74.8,11.0,995.8,108.6
26.4,41.8,22.1,1005.6,92.3
29.4,94.3,26.1,1014.9,166.1
39.3,50.1,25.9,990.9,89.3
28.7,65.3,16.9,1014.9,101.6
21.0,86.1,8.5,1018.0,117.3
24.0,78.6,16.6,1005.9,123.3
37.8,64.8,18.6,998.5,119.9
20.4,91.4,25.3,993.0,171.3
32.0,65.2,14.4,1017.3,82.2
32.2,66.8,23.8,1002.6,116.8
18.2,42.9,2.3,1006.3,53.1
31.3,97.6,29.2,1014.4,196.6
18.1,42.0,10.1,1008.8,72.2
26.7,78.7,21.5,993.7,151.4
31.8,48.4,16.5,996.1,74.9
23.7,52.9,24.4,1018.1,123.4
29.0,70.4,10.1,994.2,96.5
37.0,98.7,24.9,1012.8,163.5
15.9,72.8,21.4,980.2,134.0
31.3,41.3,11.9,1021.4,80.3
28.9,54.2,8.3,986.2,65.1
19.1,85.3,16.2,998.8,147.0
18.6,40.1,8.4,1013.0,42.2
35.8,100.0,20.7,1018.5,162.5
15.5,77.3,20.8,1013.8,146.4
23.2,96.8,26.2,1020.3,170.2
26.1,43.5,5.3,1011.8,65.8
26.9,87.1,8.3,1002.8,143.2
17.9,64.6,18.8,1018.8,134.6
19.2,69.2,22.7,1020.3,138.6
37.8,59.4,7.1,997.5,73.2
23.5,68.2,13.4,1016.3,120.9
32.8,84.4,20.0,999.7,153.4
19.2,66.0,27.8,1003.9,123.9
34.8,54.9,14.6,1003.5,80.3
37.5,54.3,10.1,1021.9,85.0
31.6,91.2,28.3,1007.3,178.9
21.0,63.8,24.7,984.2,114.0
25.1,78.7,13.8,1016.8,135.2
20.1,65.4,17.3,993.5,110.4
20.2,44.8,8.5,1007.6,84.1
34.5,69.4,13.6,1014.4,90.3
37.9,54.5,8.5,992.2,61.9
16.5,55.5,12.9,1020.8,109.3
23.6,94.2,12.3,993.9,144.7
21.0,90.4,14.4,1000.3,135.6
22.3,88.3,9.6,984.0,138.7
19.8,40.4,24.8,983.6,85.8
38.9,82.7,29.3,1011.9,146.6
36.8,41.5,13.3,1003.5,54.6
35.1,49.5,7.8,992.7,61.6
31.5,71.9,12.9,1010.3,124.6
17.5,82.9,10.5,1012.0,146.5
26.9,91.6,9.8,1004.5,154.4
18.6,71.2,20.7,982.9,116.5
26.7,86.9,26.8,983.9,168.9
22.1,87.7,29.4,1007.1,183.4
33.0,88.5,12.3,1004.5,135.3
29.3,84.5,13.7,985.7,147.7
32.4,98.2,8.2,1007.9,144.3
19.2,44.6,4.2,1018.4,77.1
35.0,55.0,12.4,981.9,72.8
38.3,79.8,9.7,1011.2,100.6
20.4,77.9,15.4,983.1,111.5
34.4,98.1,27.3,1021.3,185.8
28.9,92.9,25.5,1014.2,150.6
18.5,48.9,25.7,999.5,129.7
26.0,55.7,25.0,997.5,128.4
31.2,52.6,26.4,998.8,124.0
25.8,51.4,3.9,1005.7,49.6
17.1,64.8,10.6,992.9,101.8
35.4,42.2,25.0,980.0,73.1
36.2,42.3,5.0,1011.5,64.0
24.0,67.6,29.9,991.8,130.2
21.7,47.3,8.5,996.1,78.1
36.2,43.0,15.7,991.4,54.9
29.9,82.2,28.2,980.5,146.0
36.7,84.4,4.1,1001.7,93.1
37.0,54.0,15.4,1000.5,101.6
36.0,72.8,16.8,1011.4,107.2
39.1,69.4,19.3,1013.3,115.9
28.2,90.2,20.1,1021.6,156.1
30.6,57.9,8.1,991.4,73.0
28.7,95.7,18.8,1018.6,176.8
16.1,40.3,13.1,1006.8,72.3
38.0,53.7,19.6,992.1,89.0
16.0,89.2,28.2,982.8,170.1
25.5,45.2,6.1,1016.4,63.4
31.9,89.2,29.6,988.6,158.1
35.7,82.2,28.2,998.5,136.5
29.5,91.0,19.1,1014.4,167.0
33.1,52.3,29.4,986.3,130.1
38.6,69.0,25.7,1004.5,126.1
34.7,42.4,2.9,1003.9,33.8
23.0,50.6,19.8,1013.1,96.9
36.3,76.3,23.0,997.2,138.9
17.7,84.3,22.9,989.8,158.5
39.6,68.0,16.4,981.6,103.8
21.3,69.8,19.3,1005.0,143.3
25.8,48.6,17.4,1021.5,80.4
24.2,98.8,23.1,983.5,180.6
19.2,65.8,3.9,1010.3,75.4
35.4,94.3,20.2,1016.1,134.4
38.0,64.6,14.2,1022.3,85.5
30.6,68.4,19.1,1005.3,133.4
23.9,81.9,8.8,981.3,109.6
32.5,61.6,12.8,1004.5,102.1
38.1,68.0,2.5,1021.8,71.0
27.0,54.7,14.8,1013.6,98.6
23.7,44.7,9.3,1007.3,56.5
33.7,98.3,18.2,989.1,166.8
39.7,69.5,25.8,980.5,131.9
32.9,65.8,21.7,1022.7,105.8
31.1,54.9,6.3,1022.7,89.5
18.7,97.4,26.0,980.1,186.1
33.4,77.8,10.8,980.1,119.1
34.6,53.6,28.8,1022.9,106.5
25.9,82.0,3.6,1003.2,122.2
18.0,59.6,23.4,988.4,120.4
18.1,78.3,9.4,986.2,118.9
20.9,77.8,22.0,993.8,126.1
31.0,58.5,19.6,1019.6,114.4
34.7,73.0,28.5,1014.0,138.3
19.1,94.9,23.8,996.5,183.2
21.1,46.7,5.4,1012.1,70.6
31.7,49.0,26.2,987.0,100.7
28.8,82.1,23.8,1017.1,155.7
39.4,78.6,11.1,989.8,106.6
30.9,79.8,27.3,981.4,160.1
36.2,54.2,3.3,988.5,40.9
18.3,65.4,6.1,1017.1,90.0
35.8,50.3,27.4,994.3,101.0
18.1,60.7,2.1,987.3,96.8
28.5,49.5,27.2,984.5,123.4
27.0,91.0,6.3,1013.2,113.6
38.8,48.7,26.0,992.7,87.4
33.9,85.0,9.0,1008.4,112.7
24.1,54.3,17.8,1004.8,105.4
38.6,78.3,20.8,989.5,116.0
33.9,93.7,6.4,1016.1,123.0
20.2,68.6,9.0,993.9,87.2
29.4,99.1,22.8,1023.6,153.7
21.6,62.8,26.5,1002.2,128.1
20.6,62.3,10.7,981.8,112.2
35.0,82.2,4.0,995.4,93.5
34.3,61.1,14.6,987.3,83.6
37.2,61.6,27.0,987.8,97.2
15.7,68.7,26.2,986.9,148.3
15.0,85.0,15.7,1009.2,145.9
21.0,71.5,15.9,996.3,122.1
25.1,60.2,2.6,992.9,68.9
18.4,43.7,3.1,993.2,70.3
33.3,86.0,25.7,1005.5,146.8
17.5,80.2,16.1,991.1,138.0
16.2,55.7,10.8,984.6,94.2
29.5,99.5,24.2,1002.0,163.9
37.8,77.3,4.9,989.5,101.2
27.5,78.4,26.1,1008.6,154.5
34.3,70.3,24.6,1016.8,115.2
30.0,50.9,27.4,983.4,119.1
39.5,42.0,12.3,1000.3,52.1
